Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
2020,March,03/01/2020,11000000,Total Farm,N,800
2020,March,03/01/2020,55000000,Financial Activities,N,28100
2020,March,03/01/2020,15000000,"Natural Resources, Mining and Constructi",N,49500
2020,March,03/01/2020,90930000,Local Government,N,78700
2020,March,03/01/2020,7000000,Service Providing,N,675200
2020,March,03/01/2020,90910000,Federal Government,N,8700
2020,March,03/01/2020,1000000,Total Wage and Salary,N,811900
2020,March,03/01/2020,60000000,Professional and Business Services,N,134500
2020,March,03/01/2020,60540000,"Professional, Scientific and Technical S",N,75500
2020,March,03/01/2020,31000000,Durable Goods,N,63000
2020,March,03/01/2020,70720000,Accommodation and Food Service,N,62400
2020,March,03/01/2020,90000000,Government,N,125300
2020,March,03/01/2020,40000000,"Trade, Transportation and Utilities",N,136300
2020,March,03/01/2020,55530000,Real Estate and Rental and Leasing,N,10700
2020,March,03/01/2020,65610000,Educational Services,N,16700
2020,March,03/01/2020,60550000,Management of Companies and Enterprises,N,16500
2020,March,03/01/2020,55520000,Finance and Insurance,N,17400
2020,March,03/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,32600
2020,March,03/01/2020,41000000,Wholesale Trade,N,35600
2020,March,03/01/2020,90920000,State Government,N,37900
2020,March,03/01/2020,30000000,Manufacturing,N,86400
2020,March,03/01/2020,0,Total Nonfarm,N,811100
2020,April,04/01/2020,6000000,Goods Producing,N,113000
2020,April,04/01/2020,65000000,Educational and Health Services,N,114400
2020,April,04/01/2020,70000000,Leisure and Hospitality,N,37100
2020,April,04/01/2020,65620000,Health Care and Social Assistance,N,101600
2020,April,04/01/2020,50000000,Information,N,19700
2020,April,04/01/2020,60560000,Administrative and Support and Waste Ser,N,35200
2020,April,04/01/2020,32000000,Nondurable Goods,N,20400
2020,April,04/01/2020,80000000,Other Services,N,19100
2020,April,04/01/2020,70710000,"Arts, Entertainment, and Recreation",N,5300
2020,April,04/01/2020,42000000,Retail Trade,N,53500
2020,April,04/01/2020,11000000,Total Farm,N,700
2020,April,04/01/2020,55000000,Financial Activities,N,26800
2020,April,04/01/2020,15000000,"Natural Resources, Mining and Constructi",N,34900
2020,April,04/01/2020,90930000,Local Government,N,74300
2020,April,04/01/2020,90910000,Federal Government,N,8800
2020,April,04/01/2020,7000000,Service Providing,N,577500
2020,April,04/01/2020,1000000,Total Wage and Salary,N,691200
2020,April,04/01/2020,65610000,Educational Services,N,12800
2020,April,04/01/2020,60540000,"Professional, Scientific and Technical S",N,72100
2020,April,04/01/2020,60000000,Professional and Business Services,N,123300
2020,April,04/01/2020,70720000,Accommodation and Food Service,N,31800
2020,April,04/01/2020,31000000,Durable Goods,N,57700
2020,April,04/01/2020,40000000,"Trade, Transportation and Utilities",N,116200
2020,April,04/01/2020,90000000,Government,N,120900
2020,April,04/01/2020,55530000,Real Estate and Rental and Leasing,N,9600
2020,April,04/01/2020,60550000,Management of Companies and Enterprises,N,16000
2020,April,04/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,30600
2020,April,04/01/2020,55520000,Finance and Insurance,N,17200
2020,April,04/01/2020,90920000,State Government,N,37800
2020,April,04/01/2020,41000000,Wholesale Trade,N,32100
2020,April,04/01/2020,30000000,Manufacturing,N,78100
2020,April,04/01/2020,0,Total Nonfarm,N,690500
2020,May,05/01/2020,6000000,Goods Producing,N,122600
2020,May,05/01/2020,65000000,Educational and Health Services,N,116200
2020,May,05/01/2020,65620000,Health Care and Social Assistance,N,102900
2020,May,05/01/2020,70000000,Leisure and Hospitality,N,42200
2020,May,05/01/2020,50000000,Information,N,19600
2020,May,05/01/2020,60560000,Administrative and Support and Waste Ser,N,36000
2020,May,05/01/2020,32000000,Nondurable Goods,N,20200
2020,May,05/01/2020,70710000,"Arts, Entertainment, and Recreation",N,5800
2020,May,05/01/2020,80000000,Other Services,N,19800
2020,May,05/01/2020,42000000,Retail Trade,N,54100
2020,May,05/01/2020,11000000,Total Farm,N,700
2020,May,05/01/2020,55000000,Financial Activities,N,26500
2020,May,05/01/2020,15000000,"Natural Resources, Mining and Constructi",N,43700
2020,May,05/01/2020,90930000,Local Government,N,72900
2020,May,05/01/2020,7000000,Service Providing,N,585800
2020,May,05/01/2020,90910000,Federal Government,N,8800
2020,May,05/01/2020,1000000,Total Wage and Salary,N,709100
2020,May,05/01/2020,65610000,Educational Services,N,13300
2020,May,05/01/2020,60000000,Professional and Business Services,N,124500
2020,May,05/01/2020,60540000,"Professional, Scientific and Technical S",N,72500
2020,May,05/01/2020,55530000,Real Estate and Rental and Leasing,N,9400
2020,May,05/01/2020,31000000,Durable Goods,N,58700
2020,May,05/01/2020,70720000,Accommodation and Food Service,N,36400
2020,May,05/01/2020,90000000,Government,N,119500
2020,May,05/01/2020,40000000,"Trade, Transportation and Utilities",N,117500
2020,May,05/01/2020,60550000,Management of Companies and Enterprises,N,16000
2020,May,05/01/2020,55520000,Finance and Insurance,N,17100
2020,May,05/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,31400
2020,May,05/01/2020,41000000,Wholesale Trade,N,32000
2020,May,05/01/2020,90920000,State Government,N,37800
2020,May,05/01/2020,30000000,Manufacturing,N,78900
2020,May,05/01/2020,0,Total Nonfarm,N,708400
2020,June,06/01/2020,6000000,Goods Producing,N,129000
2020,June,06/01/2020,65000000,Educational and Health Services,N,119000
2020,June,06/01/2020,70000000,Leisure and Hospitality,N,45000
2020,June,06/01/2020,65620000,Health Care and Social Assistance,N,105900
2020,June,06/01/2020,50000000,Information,N,19700
2020,June,06/01/2020,60560000,Administrative and Support and Waste Ser,N,37400
2020,June,06/01/2020,32000000,Nondurable Goods,N,20700
2020,June,06/01/2020,80000000,Other Services,N,20300
2020,June,06/01/2020,70710000,"Arts, Entertainment, and Recreation",N,6000
2020,June,06/01/2020,42000000,Retail Trade,N,58000
2020,June,06/01/2020,11000000,Total Farm,N,800
2020,June,06/01/2020,55000000,Financial Activities,N,26700
2020,June,06/01/2020,15000000,"Natural Resources, Mining and Constructi",N,46700
2020,June,06/01/2020,90930000,Local Government,N,70800
2020,June,06/01/2020,90910000,Federal Government,N,8800
2020,June,06/01/2020,7000000,Service Providing,N,595000
2020,June,06/01/2020,1000000,Total Wage and Salary,N,724800
2020,June,06/01/2020,65610000,Educational Services,N,13100
2020,June,06/01/2020,60540000,"Professional, Scientific and Technical S",N,72900
2020,June,06/01/2020,60000000,Professional and Business Services,N,126400
2020,June,06/01/2020,55530000,Real Estate and Rental and Leasing,N,9500
2020,June,06/01/2020,70720000,Accommodation and Food Service,N,39000
2020,June,06/01/2020,31000000,Durable Goods,N,61600
2020,June,06/01/2020,40000000,"Trade, Transportation and Utilities",N,122900
2020,June,06/01/2020,90000000,Government,N,115000
2020,June,06/01/2020,60550000,Management of Companies and Enterprises,N,16100
2020,June,06/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,32200
2020,June,06/01/2020,55520000,Finance and Insurance,N,17200
2020,June,06/01/2020,90920000,State Government,N,35400
2020,June,06/01/2020,41000000,Wholesale Trade,N,32700
2020,June,06/01/2020,30000000,Manufacturing,N,82300
2020,June,06/01/2020,0,Total Nonfarm,N,724000
2020,July,07/01/2020,6000000,Goods Producing,N,129200
2020,July,07/01/2020,65000000,Educational and Health Services,N,118400
2020,July,07/01/2020,65620000,Health Care and Social Assistance,N,106100
2020,July,07/01/2020,70000000,Leisure and Hospitality,N,45300
2020,July,07/01/2020,60560000,Administrative and Support and Waste Ser,N,37700
2020,July,07/01/2020,50000000,Information,N,19500
2020,July,07/01/2020,32000000,Nondurable Goods,N,20700
2020,July,07/01/2020,70710000,"Arts, Entertainment, and Recreation",N,5300
2020,July,07/01/2020,80000000,Other Services,N,20300
2020,July,07/01/2020,42000000,Retail Trade,N,60700
2020,July,07/01/2020,11000000,Total Farm,N,700
2020,July,07/01/2020,55000000,Financial Activities,N,26600
2020,July,07/01/2020,15000000,"Natural Resources, Mining and Constructi",N,46800
2020,July,07/01/2020,90930000,Local Government,N,68500
2020,July,07/01/2020,7000000,Service Providing,N,594700
2020,July,07/01/2020,90910000,Federal Government,N,8800
2020,July,07/01/2020,1000000,Total Wage and Salary,N,724600
2020,July,07/01/2020,65610000,Educational Services,N,12300
2020,July,07/01/2020,55530000,Real Estate and Rental and Leasing,N,9500
2020,July,07/01/2020,60000000,Professional and Business Services,N,126700
2020,July,07/01/2020,60540000,"Professional, Scientific and Technical S",N,73400
2020,July,07/01/2020,31000000,Durable Goods,N,61700
2020,July,07/01/2020,70720000,Accommodation and Food Service,N,40000
2020,July,07/01/2020,40000000,"Trade, Transportation and Utilities",N,126100
2020,July,07/01/2020,60550000,Management of Companies and Enterprises,N,15600
2020,July,07/01/2020,55520000,Finance and Insurance,N,17100
2020,July,07/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,32300
2020,July,07/01/2020,41000000,Wholesale Trade,N,33100
2020,July,07/01/2020,90920000,State Government,N,34500
2020,July,07/01/2020,30000000,Manufacturing,N,82400
2020,July,07/01/2020,0,Total Nonfarm,N,723900
2020,August,08/01/2020,6000000,Goods Producing,N,130200
2020,August,08/01/2020,65000000,Educational and Health Services,N,119800
2020,August,08/01/2020,70000000,Leisure and Hospitality,N,45600
2020,August,08/01/2020,65620000,Health Care and Social Assistance,N,107300
2020,August,08/01/2020,60560000,Administrative and Support and Waste Ser,N,38100
2020,August,08/01/2020,50000000,Information,N,19400
2020,August,08/01/2020,32000000,Nondurable Goods,N,20800
2020,August,08/01/2020,80000000,Other Services,N,20300
2020,August,08/01/2020,70710000,"Arts, Entertainment, and Recreation",N,5100
2020,August,08/01/2020,42000000,Retail Trade,N,60700
2020,August,08/01/2020,11000000,Total Farm,N,800
2020,August,08/01/2020,55000000,Financial Activities,N,26600
2020,August,08/01/2020,15000000,"Natural Resources, Mining and Constructi",N,47400
2020,August,08/01/2020,90930000,Local Government,N,68700
2020,August,08/01/2020,90910000,Federal Government,N,10500
2020,August,08/01/2020,7000000,Service Providing,N,598900
2020,August,08/01/2020,1000000,Total Wage and Salary,N,729900
2020,August,08/01/2020,65610000,Educational Services,N,12500
2020,August,08/01/2020,55530000,Real Estate and Rental and Leasing,N,9600
2020,August,08/01/2020,60540000,"Professional, Scientific and Technical S",N,73300
2020,August,08/01/2020,60000000,Professional and Business Services,N,127000
2020,August,08/01/2020,70720000,Accommodation and Food Service,N,40500
2020,August,08/01/2020,31000000,Durable Goods,N,62000
2020,August,08/01/2020,40000000,"Trade, Transportation and Utilities",N,127000
2020,August,08/01/2020,90000000,Government,N,113200
2020,August,08/01/2020,60550000,Management of Companies and Enterprises,N,15600
2020,August,08/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,33000
2020,August,08/01/2020,55520000,Finance and Insurance,N,17000
2020,August,08/01/2020,90920000,State Government,N,34000
2020,August,08/01/2020,41000000,Wholesale Trade,N,33300
2020,August,08/01/2020,30000000,Manufacturing,N,82800
2020,August,08/01/2020,0,Total Nonfarm,N,729100
2020,September,09/01/2020,70000000,Leisure and Hospitality,N,46700
2020,September,09/01/2020,6000000,Goods Producing,N,131400
2020,September,09/01/2020,65000000,Educational and Health Services,N,120600
2020,September,09/01/2020,65620000,Health Care and Social Assistance,N,107600
2020,September,09/01/2020,60560000,Administrative and Support and Waste Ser,N,37700
2020,September,09/01/2020,50000000,Information,N,19400
2020,September,09/01/2020,32000000,Nondurable Goods,N,21000
2020,September,09/01/2020,70710000,"Arts, Entertainment, and Recreation",N,5000
2020,September,09/01/2020,80000000,Other Services,N,20800
2020,September,09/01/2020,42000000,Retail Trade,N,61800
2020,September,09/01/2020,11000000,Total Farm,N,700
2020,September,09/01/2020,55000000,Financial Activities,N,26400
2020,September,09/01/2020,15000000,"Natural Resources, Mining and Constructi",N,47500
2020,September,09/01/2020,90930000,Local Government,N,71200
2020,September,09/01/2020,7000000,Service Providing,N,603700
2020,September,09/01/2020,90910000,Federal Government,N,9700
2020,September,09/01/2020,1000000,Total Wage and Salary,N,735800
2020,September,09/01/2020,65610000,Educational Services,N,13000
2020,September,09/01/2020,55530000,Real Estate and Rental and Leasing,N,9500
2020,September,09/01/2020,60000000,Professional and Business Services,N,125500
2020,September,09/01/2020,60540000,"Professional, Scientific and Technical S",N,72200
2020,September,09/01/2020,31000000,Durable Goods,N,62900
2020,September,09/01/2020,70720000,Accommodation and Food Service,N,41700
2020,September,09/01/2020,90000000,Government,N,116200
2020,September,09/01/2020,40000000,"Trade, Transportation and Utilities",N,128100
2020,September,09/01/2020,60550000,Management of Companies and Enterprises,N,15600
2020,September,09/01/2020,55520000,Finance and Insurance,N,16900
2020,September,09/01/2020,43000000,"Transportation, Warehousing and Utilitie",N,33100
2020,September,09/01/2020,30000000,Manufacturing,N,83900
2020,September,09/01/2020,41000000,Wholesale Trade,N,33200
2020,September,09/01/2020,90920000,State Government,N,35300
2020,September,09/01/2020,0,Total Nonfarm,N,735100
2020,October,10/01/2020,6000000,Goods Producing,N,133400
2020,October,10/01/2020,65000000,Educational and Health Services,N,122400
2020,October,10/01/2020,65620000,Health Care and Social Assistance,N,108600
2020,October,10/01/2020,60560000,Administrative and Support and Waste Ser,N,39600
2020,October,10/01/2020,50000000,Information,N,19600
2020,October,10/01/2020,70000000,Leisure and Hospitality,N,48900
2020,October,10/01/2020,32000000,Nondurable Goods,N,21100
2020,October,10/01/2020,80000000,Other Services,N,22600
2020,October,10/01/2020,70710000,"Arts, Entertainment, and Recreation",N,5800
2020,October,10/01/2020,42000000,Retail Trade,N,63500
2020,October,10/01/2020,11000000,Total Farm,N,700
2020,October,10/01/2020,55000000,Financial Activities,N,26500
2020,October,10/01/2020,15000000,"Natural Resources, Mining and Constructi",N,48500
2020,October,10/01/2020,90930000,Local Government,N,72300
2020,October,10/01/2020,90910000,Federal Government,N,9400
2020,October,10/01/2020,7000000,Service Providing,N,618800
2020,October,10/01/2020,1000000,Total Wage and Salary,N,752900
2020,October,10/01/2020,65610000,Educational Services,N,13800
2020,October,10/01/2020,55530000,Real Estate and Rental and Leasing,N,9700
2020,October,10/01/2020,60540000,"Professional, Scientific and Technical S",N,73900
2020,October,10/01/2020,60000000,Professional and Business Services,N,129600
2020,October,10/01/2020,70720000,Accommodation and Food Service,N,43100
2020,October,10/01/2020,31000000,Durable Goods,N,63800
2020,October,10/01/2020,40000000,"Trade, Transportation and Utilities",N,131700
2020,October,10/01/2020,90000000,Government,N,117500
2020,October,10/01/2020,60550000,Management of Companies and Enterprises,N,16100
